	ID	x	y	z	radius	volume_total	volume_nuclear_fluid	volume_nuclear_solid	volume_cytoplasmic_fluid	volume_cytoplasmic_solid	volume_calcified_fraction	phenotype	elapsed_time
338	773	215.759	315.072	0	2.94089	106.543	6.54325e-10	0.274019	2.53509e-07	106.269	0.000419824	102	28224
339	1653	351.435	422.928	0	8.41271	2494	405	135	1465.5	488.5	0	14	5604
340	1015	332.566	238.977	0	8.41271	2494	405	135	1465.5	488.5	0	14	6930
341	341	191.37	362.006	0	2.91004	103.225	5.53659e-10	0.262735	2.16758e-07	102.962	0.000419824	102	28368
342	342	212.981	180.019	0	2.93868	106.303	6.27452e-10	0.271536	2.44772e-07	106.031	0.000419824	102	28266
343	601	309.952	361.849	0	2.93931	106.372	6.35016e-10	0.272243	2.47237e-07	106.099	0.000419824	102	28254
344	2031	289.871	227.812	0	8.2083	2316.58	380.563	130.642	1343.37	462.009	0	14	492
345	677	340.148	454.971	0	2.94501	106.991	7.07321e-10	0.278693	2.70569e-07	106.712	0.000419824	102	28146
346	699	384.896	393.485	0	2.94216	106.681	6.70194e-10	0.275449	2.5864e-07	106.405	0.000419824	102	28200
347	347	394.27	389.978	0	2.94374	106.853	6.90572e-10	0.277246	2.65201e-07	106.576	0.000419824	102	28170
348	809	195.701	459.946	0	2.93233	105.615	5.56599e-10	0.264561	2.21426e-07	105.351	0.000419824	102	28386
349	1696	160.811	275.703	0	8.41271	2494	405	135	1465.5	488.5	0	14	4452
350	873	354.297	432.395	0	2.91972	104.259	6.74333e-10	0.274145	2.55527e-07	103.985	0.000419824	102	28170
351	673	443.994	339.936	0	2.9374	106.164	6.12594e-10	0.270126	2.39911e-07	105.894	0.000419824	102	28290
352	352	474.645	215.855	0	2.94437	106.922	6.98896e-10	0.277969	2.67872e-07	106.644	0.000419824	102	28158
353	353	143.931	369.181	0	2.94183	106.645	6.6619e-10	0.275091	2.57345e-07	106.37	0.000419824	102	28206
354	354	150.904	205.231	0	2.93174	105.551	5.49973e-10	0.263875	2.19227e-07	105.287	0.000419824	102	28398
355	567	343.098	473.463	0	2.93111	105.483	5.43423e-10	0.263189	2.17041e-07	105.22	0.000419824	102	28410
356	356	467.253	223.092	0	2.933	105.688	5.63311e-10	0.265251	2.23665e-07	105.422	0.000419824	102	28374
357	357	117.911	372.773	0	2.95008	107.545	7.78474e-10	0.284554	2.93151e-07	107.26	0.000419824	102	28050
358	358	141.249	208.799	0	2.93363	105.756	5.70101e-10	0.265942	2.25917e-07	105.49	0.000419824	102	28362
359	796	229.29	119.896	0	2.94722	107.232	7.37613e-10	0.281242	2.80226e-07	106.951	0.000419824	102	28104
360	360	290.215	153.975	0	2.933	105.688	5.63311e-10	0.265251	2.23665e-07	105.422	0.000419824	102	28374
361	361	315.139	435.914	0	2.94913	107.441	7.64608e-10	0.283446	2.88778e-07	107.157	0.000419824	102	28068
362	716	195.75	170.759	0	2.93742	106.166	6.12595e-10	0.270126	2.39916e-07	105.896	0.000419824	102	28290
363	1747	256.992	253.677	0	8.41271	2494	405	135	1465.5	488.5	0	14	4230
364	364	262.103	151.04	0	2.94121	106.578	6.58256e-10	0.274376	2.54782e-07	106.303	0.000419824	102	28218
365	1115	197.173	221.903	0	8.41271	2494	405	135	1465.5	488.5	0	14	6558
366	801	322.65	479.123	0	2.93993	106.439	6.42669e-10	0.272952	2.49724e-07	106.166	0.000419824	102	28242
367	766	364.518	284.928	0	2.94026	106.474	6.46532e-10	0.273308	2.50981e-07	106.201	0.000419824	102	28236
368	368	265.612	159.884	0	2.93994	106.44	6.4267e-10	0.272952	2.49727e-07	106.167	0.000419824	102	28242
369	720	361.793	280.18	0	2.93773	106.2	6.16276e-10	0.270478	2.41121e-07	105.93	0.000419824	102	28284
370	847	200.888	459.065	0	2.92947	105.306	5.65793e-10	0.265247	2.23841e-07	105.041	0.000419824	102	28368
371	826	172.218	334.496	0	2.95386	107.959	8.36496e-10	0.28903	3.11306e-07	107.67	0.000419824	102	27978
372	372	261.373	156.351	0	2.94596	107.095	7.20148e-10	0.279783	2.74667e-07	106.815	0.000419824	102	28128
373	2010	386.215	230.533	0	8.35882	2446.37	399.32	134.08	1431.82	481.15	0	14	768
374	374	385.109	176.29	0	2.92632	104.967	6.28786e-10	0.27127	2.4244e-07	104.696	0.000419824	102	28248
375	861	363.45	399.928	0	2.88869	100.97	5.59842e-10	0.261684	2.15242e-07	100.708	0.000419824	102	28332
376	702	382.554	383.756	0	2.939	106.337	6.31223e-10	0.271889	2.46002e-07	106.065	0.000419824	102	28260
377	1752	304.3	254.276	0	8.41271	2494	405	135	1465.5	488.5	0	14	3588
378	1863	290.798	315.385	0	1.29827	9.16611	3.09789e-09	9.00344	6.00106e-11	0.162662	0	100	462
379	557	320.088	474.306	0	2.93835	106.267	6.23704e-10	0.271182	2.43546e-07	105.996	0.000419824	102	28272
380	786	226.834	301.796	0	2.9371	106.131	6.08936e-10	0.269775	2.38716e-07	105.861	0.000419824	102	28296
381	381	385.431	388.119	0	2.94627	107.129	7.24475e-10	0.280147	2.76046e-07	106.849	0.000419824	102	28122
382	382	394.968	172.006	0	2.93963	106.406	6.38831e-10	0.272597	2.48479e-07	106.133	0.000419824	102	28248
383	1985	164.586	220.879	0	8.39707	2480.12	403.552	134.79	1455.48	486.294	0	14	1032
384	875	231.168	130.014	0	2.87261	99.2935	5.58666e-10	0.25855	2.13781e-07	99.035	0.000419824	102	28314
385	610	356.596	197.612	0	2.94121	106.578	6.58256e-10	0.274376	2.54782e-07	106.303	0.000419824	102	28218
386	386	399.356	175.143	0	2.94311	106.784	6.82348e-10	0.276526	2.62557e-07	106.508	0.000419824	102	28182
387	1825	285.858	145.187	0	8.41271	2494	405	135	1465.5	488.5	0	14	3222
388	1960	509.956	233.837	0	8.40953	2491.17	404.747	134.969	1463.42	488.037	0	14	1374
389	389	417.721	379.518	0	2.94707	107.216	7.37592e-10	0.281235	2.80182e-07	106.935	0.000419824	102	28104
390	1185	266.086	437.173	0	8.41204	2493.4	404.953	134.995	1465.05	488.4	0	14	1710
391	1813	212.656	218.877	0	8.40814	2489.94	404.625	134.952	1462.52	487.839	0	14	1296
392	392	148.114	196.239	0	2.93142	105.517	5.46688e-10	0.263532	2.18131e-07	105.254	0.000419824	102	28404
393	684	331.002	465.365	0	2.93489	105.892	5.83928e-10	0.26733	2.3049e-07	105.625	0.000419824	102	28338
394	1369	262.722	329.942	0	8.41271	2494	405	135	1465.5	488.5	0	14	6090
395	395	163.093	439.348	0	2.9371	106.132	6.08936e-10	0.269775	2.38717e-07	105.862	0.000419824	102	28296
396	852	331.516	446.218	0	2.92396	104.713	5.30819e-10	0.262147	2.11295e-07	104.451	0.000419824	102	28422
397	397	417.395	408.153	0	2.94944	107.475	7.69203e-10	0.283815	2.90228e-07	107.191	0.000419824	102	28062
398	1982	306.051	415.371	0	8.39427	2477.63	403.355	134.77	1453.63	485.88	0	14	1068
399	399	148.226	433.957	0	2.94464	106.951	7.03091e-10	0.278329	2.69203e-07	106.672	0.000419824	102	28152
400	1530	332.35	254.471	0	8.40944	2491.09	404.739	134.968	1463.36	488.024	0	14	1368
401	401	346.343	448.342	0	2.93963	106.406	6.38831e-10	0.272597	2.48479e-07	106.133	0.000419824	102	28248
402	402	269.628	134.925	0	2.94279	106.75	6.78272e-10	0.276167	2.61245e-07	106.473	0.000419824	102	28188
403	1128	207.326	324.801	0	8.41271	2494	405	135	1465.5	488.5	0	14	4074
404	2055	258.459	122.661	0	7.56839	1815.93	295.779	111.935	1021.44	386.771	0	14	192
405	1385	205.452	408.566	0	8.41271	2494	405	135	1465.5	488.5	0	14	4338
406	859	379.96	178.245	0	2.90171	102.341	5.25267e-10	0.259038	2.06795e-07	102.082	0.000419824	102	28416
407	711	219.877	453.017	0	2.95135	107.684	7.97354e-10	0.286039	2.99085e-07	107.398	0.000419824	102	28026
408	1257	-nan	-nan	0	8.41271	2494	405	135	1465.5	488.5	0	14	14160
409	842	312.159	379.426	0	2.94857	107.38	7.645e-10	0.283411	2.88609e-07	107.097	0.000419824	102	28068
410	1667	319.173	170.107	0	8.41271	2494	405	135	1465.5	488.5	0	14	5442
411	2007	345.626	246.269	0	8.36178	2448.98	399.664	134.14	1433.63	481.542	0	14	780
412	534	406.583	160.462	0	2.94058	106.509	6.50416e-10	0.273663	2.52242e-07	106.235	0.000419824	102	28230
413	413	348.878	433.369	0	2.93773	106.2	6.16276e-10	0.270478	2.41121e-07	105.93	0.000419824	102	28284
414	597	274.899	238.263	0	2.95548	108.136	8.61934e-10	0.290917	3.19213e-07	107.845	0.000419824	102	27948
415	415	238.738	421.668	0	2.94627	107.129	7.24475e-10	0.280147	2.76046e-07	106.849	0.000419824	102	28122
416	951	384.726	351.477	0	8.41271	2494	405	135	1465.5	488.5	0	14	16038
417	417	362.225	425.385	0	2.92913	105.27	5.5265e-10	0.26397	2.19626e-07	105.006	0.000419824	102	28392
418	418	380.974	173.032	0	2.94659	107.164	7.28828e-10	0.280511	2.77433e-07	106.883	0.000419824	102	28116
419	419	222.002	443.146	0	2.93866	106.301	6.27451e-10	0.271535	2.44768e-07	106.029	0.000419824	102	28266
420	420	237.725	154.955	0	2.89978	102.137	5.68186e-10	0.26268	2.20142e-07	101.874	0.000419824	102	28332
421	421	373.226	405.334	0	2.93078	105.448	5.40176e-10	0.262847	2.15955e-07	105.185	0.000419824	102	28416
422	422	386.177	165.488	0	2.93331	105.722	5.66696e-10	0.265597	2.24788e-07	105.456	0.000419824	102	28368
423	714	361.352	420.173	0	2.94469	106.956	7.03096e-10	0.278331	2.69217e-07	106.678	0.000419824	102	28152
424	424	233.918	158.822	0	2.93111	105.483	5.43423e-10	0.263189	2.17041e-07	105.22	0.000419824	102	28410
425	671	217.401	183.02	0	2.94722	107.233	7.37613e-10	0.281242	2.80227e-07	106.952	0.000419824	102	28104
426	426	390.655	168.692	0	2.93048	105.415	5.3695e-10	0.262505	2.14877e-07	105.153	0.000419824	102	28422
427	427	222.761	437.915	0	2.93615	106.029	5.9809e-10	0.268724	2.35156e-07	105.76	0.000419824	102	28314
428	1632	194.916	420.117	0	8.41267	2493.96	404.997	135	1465.47	488.493	0	14	2310
429	647	285.058	155.382	0	2.9393	106.371	6.35015e-10	0.272243	2.47235e-07	106.098	0.000419824	102	28254
430	430	400.147	185.746	0	2.93174	105.551	5.49973e-10	0.263875	2.19227e-07	105.287	0.000419824	102	28398
431	431	178.475	452.276	0	2.91407	103.655	6.054e-10	0.267801	2.33491e-07	103.387	0.000419824	102	28278
432	785	367.226	280.336	0	2.93047	105.414	5.3695e-10	0.262505	2.14876e-07	105.152	0.000419824	102	28422
433	2052	350.531	306.799	0	7.70002	1912.34	312.718	116.139	1081.36	402.12	0	14	228
434	794	221.47	448.104	0	2.55017	69.4699	3.11596e-10	0.180221	1.19683e-07	69.2897	0.000419824	102	28470
435	435	181.862	430.279	0	2.93048	105.415	5.3695e-10	0.262505	2.14877e-07	105.153	0.000419824	102	28422
436	683	328.087	479.268	0	2.93111	105.483	5.43423e-10	0.263189	2.17041e-07	105.22	0.000419824	102	28410
437	789	383.869	398.452	0	2.9472	107.231	7.37611e-10	0.281242	2.80221e-07	106.949	0.000419824	102	28104
438	584	310.336	283.575	0	2.93931	106.372	6.35016e-10	0.272243	2.47237e-07	106.099	0.000419824	102	28254
439	439	154.327	442.607	0	2.93237	105.619	5.56602e-10	0.264562	2.21435e-07	105.355	0.000419824	102	28386
440	440	141.91	203.406	0	2.93394	105.79	5.73527e-10	0.266289	2.27052e-07	105.524	0.000419824	102	28356
441	883	167.734	363.353	0	2.68682	81.2463	4.04905e-10	0.214536	1.52785e-07	81.0318	0.000419824	102	28386
442	781	160.067	350.695	0	2.93299	105.687	5.63311e-10	0.265251	2.23664e-07	105.422	0.000419824	102	28374
443	768	352.693	201.158	0	2.9127	103.508	5.45311e-10	0.262295	2.14437e-07	103.246	0.000419824	102	28386
444	757	174.828	456.536	0	2.94337	106.813	6.86443e-10	0.276884	2.63863e-07	106.536	0.000419824	102	28176
445	2027	140.717	426.821	0	8.23444	2338.79	383.78	131.233	1358.48	465.297	0	14	516
446	1708	278.29	115.965	0	8.41271	2494	405	135	1465.5	488.5	0	14	4710
447	447	345.337	453.652	0	2.94501	106.991	7.07321e-10	0.278693	2.70569e-07	106.712	0.000419824	102	28146
448	2068	410.458	396.499	0	6.89432	1372.66	218.552	85.0792	771.685	297.343	0	14	54
449	748	143.355	338.831	0	2.95071	107.614	7.87858e-10	0.285296	2.96103e-07	107.329	0.000419824	102	28038
450	884	211.316	449.099	0	2.63612	76.733	3.63437e-10	0.2016	1.37832e-07	76.5314	0.000419824	102	28422
451	1948	334.803	284.431	0	8.41088	2492.38	404.862	134.984	1464.3	488.232	0	14	1494
452	830	251.492	377.508	0	2.95288	107.852	8.21593e-10	0.287903	3.06655e-07	107.564	0.000419824	102	27996
453	836	152.317	437.617	0	2.93914	106.353	6.38758e-10	0.27257	2.48352e-07	106.081	0.000419824	102	28248
454	454	254.122	142.82	0	2.93016	105.381	5.33743e-10	0.262164	2.13803e-07	105.119	0.000419824	102	28428
455	853	223.177	297.355	0	2.93725	106.148	6.45773e-10	0.273041	2.50159e-07	105.874	0.000419824	102	28236
456	807	301.871	278.26	0	2.9336	105.753	5.70099e-10	0.265942	2.2591e-07	105.487	0.000419824	102	28362
457	457	232.521	439.462	0	2.95126	107.674	7.97342e-10	0.286035	2.99057e-07	107.387	0.000419824	102	28026
458	1845	292.62	346.134	0	8.41271	2494	405	135	1465.5	488.499	0	14	2892
459	1155	288.619	376.101	0	8.41271	2494	405	135	1465.5	488.5	0	14	3972
460	862	416.631	354.577	0	2.92702	105.042	6.66456e-10	0.274442	2.5417e-07	104.768	0.000419824	102	28188
461	726	244.231	270.599	0	2.93016	105.381	5.33743e-10	0.262164	2.13803e-07	105.119	0.000419824	102	28428
462	797	333.912	469.962	0	2.9431	106.784	6.82347e-10	0.276526	2.62556e-07	106.507	0.000419824	102	28182
463	1730	217.337	389.89	0	8.41268	2493.97	404.998	135	1465.48	488.495	0	14	2382
464	1608	185.714	291.196	0	8.37208	2458.04	400.844	134.342	1439.94	482.91	0	14	828
465	465	216.557	448.271	0	2.95103	107.649	7.92592e-10	0.285667	2.9759e-07	107.363	0.000419824	102	28032
466	466	217.335	140.367	0	2.95293	107.857	8.21599e-10	0.287905	3.06672e-07	107.57	0.000419824	102	27996
467	467	386.717	423.571	0	2.94849	107.371	7.55502e-10	0.282709	2.85899e-07	107.089	0.000419824	102	28080
468	1573	333.3	222.195	0	8.41271	2494	405	135	1465.5	488.5	0	14	6930
469	469	184.716	454.596	0	2.93961	106.404	6.3883e-10	0.272597	2.48474e-07	106.131	0.000419824	102	28248
470	1455	399.602	201.753	0	1.76957	23.2109	1.49407e-05	21.1716	1.54304e-06	2.03927	0	100	318
471	749	272.37	425.685	0	2.94216	106.681	6.70194e-10	0.275449	2.5864e-07	106.405	0.000419824	102	28200
472	472	404.751	155.352	0	2.94026	106.474	6.46532e-10	0.273308	2.50981e-07	106.201	0.000419824	102	28236
473	473	176.453	466.729	0	2.94121	106.578	6.58256e-10	0.274376	2.54782e-07	106.303	0.000419824	102	28218
474	474	162.479	182.829	0	2.93963	106.406	6.38831e-10	0.272597	2.48479e-07	106.133	0.000419824	102	28248
475	1613	219.857	362.851	0	8.37208	2458.03	400.843	134.342	1439.94	482.91	0	14	828
476	882	301.495	112.742	0	2.54596	69.1263	3.02436e-10	0.187085	1.11336e-07	68.9392	0.000419824	102	28464
477	1580	397.03	439.56	0	8.28985	2386.32	390.895	132.565	1390.62	472.244	0	14	594
478	478	137.84	200.042	0	2.9422	106.685	6.7418e-10	0.275793	2.59864e-07	106.409	0.000419824	102	28194
479	1920	101.842	265.364	0	1.81997	25.2511	3.00605e-05	22.7342	3.56844e-06	2.51696	0	100	306
480	570	245.55	115.315	0	2.93521	105.926	5.87437e-10	0.267678	2.31648e-07	105.659	0.000419824	102	28332
481	722	232.528	153.576	0	2.93963	106.406	6.38831e-10	0.272597	2.48479e-07	106.133	0.000419824	102	28248
482	1569	299.835	152.221	0	8.07654	2206.81	362.815	127.119	1270.75	446.13	0	14	384
483	483	334.935	455.458	0	2.94754	107.267	7.42045e-10	0.281608	2.81634e-07	106.986	0.000419824	102	28098
484	1794	455.65	289.978	0	8.41254	2493.84	404.989	134.999	1465.38	488.474	0	14	2004
485	879	232.38	164.135	0	2.88999	101.106	6.70102e-10	0.270235	2.49798e-07	100.836	0.000419824	102	28140
486	1970	275.939	159.896	0	8.40745	2489.33	404.563	134.943	1462.08	487.742	0	14	1266
487	487	341.503	464.189	0	2.87999	100.06	5.2254e-10	0.256453	2.03157e-07	99.8036	0.000419824	102	28392
488	700	351.843	462.232	0	2.94876	107.401	7.60037e-10	0.283076	2.87321e-07	107.118	0.000419824	102	28074
489	1838	280.329	431.708	0	8.41271	2494	405	135	1465.5	488.5	0	14	3060
490	490	266.453	154.622	0	2.93142	105.517	5.46688e-10	0.263532	2.18131e-07	105.254	0.000419824	102	28404
491	816	186.994	220.034	0	2.93609	106.022	5.98084e-10	0.268722	2.3514e-07	105.753	0.000419824	102	28314
492	556	228.836	125.253	0	2.88619	100.707	5.89053e-10	0.263213	2.24567e-07	100.444	0.000419824	102	28272
493	870	299.716	282.943	0	2.87019	99.0424	5.0027e-10	0.252925	1.95208e-07	98.7895	0.000419824	102	28428
494	494	249.251	127.832	0	2.93142	105.517	5.46688e-10	0.263532	2.18131e-07	105.253	0.000419824	102	28404
495	495	355.573	466.135	0	2.93037	105.404	6.01915e-10	0.269382	2.34686e-07	105.135	0.000419824	102	28296
496	935	149.51	216.166	0	8.41271	2494	405	135	1465.5	488.5	0	14	3438
497	1207	499.328	245.02	0	8.36458	2451.44	399.987	134.195	1435.34	481.912	0	14	792
498	835	307.188	288.229	0	2.93331	105.722	5.7343e-10	0.26625	2.26899e-07	105.455	0.000419824	102	28356
499	499	353.864	471.331	0	2.93048	105.415	5.3695e-10	0.262505	2.14877e-07	105.153	0.000419824	102	28422
500	568	311.577	115.421	0	2.93111	105.483	5.43423e-10	0.263189	2.17041e-07	105.22	0.000419824	102	28410
501	680	462.002	222.967	0	2.94121	106.578	6.58256e-10	0.274376	2.54782e-07	106.303	0.000419824	102	28218
502	502	225.494	134.172	0	2.93111	105.483	5.43423e-10	0.263189	2.17041e-07	105.22	0.000419824	102	28410
503	1023	374.644	287.94	0	8.41271	2494	405	135	1465.5	488.5	0	14	10668
504	743	317.272	381.343	0	2.93334	105.724	6.29606e-10	0.271316	2.4447e-07	105.453	0.000419824	102	28260
505	505	206.142	458.886	0	2.933	105.688	5.63311e-10	0.265251	2.23665e-07	105.422	0.000419824	102	28374
506	506	235.077	138.465	0	2.93647	106.063	6.01684e-10	0.269074	2.36337e-07	105.794	0.000419824	102	28308
507	893	416.506	205.934	0	8.41271	2494	405	135	1465.5	488.5	0	14	9012
508	2072	231.696	388.589	0	6.75082	1288.72	205.733	75.9405	737.984	269.061	0	14	24
509	1871	493.985	271.326	0	8.4127	2493.99	404.999	135	1465.49	488.498	0	14	2598
510	1571	360.08	207.58	0	8.41271	2494	405	135	1465.5	488.5	0	14	7038
511	1617	167.195	343.667	0	8.41271	2494	405	135	1465.5	488.5	0	14	6162
512	1865	313.893	89.9981	0	8.4127	2493.99	405	135	1465.49	488.499	0	14	2664
513	1562	277.571	186.8	0	8.20554	2314.25	380.701	130.728	1341.28	461.535	0	14	510
514	1108	374.028	255.139	0	8.41271	2494	405	135	1465.5	488.5	0	14	7278
515	1394	434.606	255.102	0	8.41271	2494	405	135	1465.5	488.5	0	14	5334
516	1650	276.575	416.243	0	8.41271	2494	405	135	1465.5	488.5	0	14	5652
517	1987	259.219	358.578	0	8.39203	2475.65	403.029	134.706	1452.31	485.602	0	14	972
518	1669	-nan	-nan	0	2.08247	37.8288	0.000681967	31.3295	0.000151671	6.49842	0	100	252
519	983	80.5664	277.242	0	8.41235	2493.68	404.976	134.998	1465.26	488.447	0	14	1848
520	1875	455.385	305.335	0	8.4127	2493.99	404.999	135	1465.49	488.498	0	14	2562
521	1443	235.892	411.594	0	8.40986	2491.47	404.776	134.973	1463.63	488.085	0	14	1398
522	1723	78.0919	312.396	0	8.41271	2494	405	135	1465.5	488.5	0	14	4452
523	1239	455.643	200.563	0	8.41271	2494	405	135	1465.5	488.499	0	14	2820
524	2053	192.009	312.627	0	7.65871	1881.72	307.333	114.832	1062.23	397.321	0	14	216
525	1596	315.407	355.079	0	1.54795	15.5367	4.42771e-07	14.8258	2.27658e-08	0.710945	0	100	378
526	1942	459.472	249.5	0	8.4116	2493.01	404.92	134.991	1464.77	488.336	0	14	1602
527	1516	99.433	337.659	0	6.71158	1266.38	203.167	71.8815	734.068	257.261	0	14	12
528	1899	340.015	439.907	0	8.41264	2493.94	404.996	135	1465.45	488.49	0	14	2208
529	1933	239.022	279.783	0	8.41219	2493.53	404.965	134.997	1465.15	488.422	0	14	1794
530	1840	453.4	274.899	0	8.41247	2493.79	404.985	134.999	1465.34	488.465	0	14	1938
531	1866	400.004	260.413	0	8.13812	2257.67	371.061	128.769	1304.33	453.517	0	14	426
532	1830	306.742	352.277	0	8.41271	2494	405	135	1465.5	488.499	0	14	2892
533	1930	209.585	164.523	0	8.41235	2493.68	404.976	134.998	1465.26	488.447	0	14	1848
534	1057	131.694	439.163	0	8.40185	2484.35	404.03	134.864	1458.5	486.955	0	14	1110
535	1980	78.2699	324.787	0	3.55222	187.753	3.7262	78.9456	5.08414	99.9972	0	100	96
536	1073	152.756	186.794	0	8.41271	2494	405	135	1465.5	488.5	0	14	20028
537	1934	164.966	415.056	0	8.41212	2493.48	404.959	134.996	1465.11	488.412	0	14	1740
538	1742	203.995	392.068	0	4.42406	362.703	24.1328	97.967	51.3486	189.255	0	100	60
539	1870	386.104	263.825	0	8.4127	2493.99	404.999	135	1465.49	488.498	0	14	2604
540	1820	376.944	375.542	0	8.4127	2493.99	405	135	1465.5	488.499	0	14	2706
541	1795	155.676	261.522	0	8.39735	2480.37	403.607	134.802	1455.63	486.325	0	14	1050
542	1450	408.132	133.101	0	8.41271	2494	405	135	1465.5	488.5	0	14	9138
543	1085	192.82	237.033	0	8.41271	2494	405	135	1465.5	488.5	0	14	6408
544	1090	179.479	420.032	0	8.40788	2489.7	404.601	134.949	1462.35	487.802	0	14	1284
545	1664	201.631	338.947	0	6.67717	1247	202.5	67.5	732.75	244.25	0	14	0
546	1092	276.613	400.209	0	8.41271	2494	405	135	1465.5	488.5	0	14	5670
547	1922	464.099	264.386	0	8.41247	2493.79	404.985	134.999	1465.34	488.465	0	14	1938
548	1639	148.786	378.271	0	8.41271	2494	405	135	1465.5	488.5	0	14	5808
549	2026	242.389	164.309	0	8.25826	2359.14	386.863	131.815	1372.2	468.265	0	14	546
550	1119	181.796	338.085	0	8.41271	2494	405	135	1465.5	488.5	0	14	6120
551	1315	493.721	315.891	0	8.41271	2494	405	135	1465.5	488.5	0	14	5724
552	1910	233.01	294.085	0	8.41219	2493.53	404.965	134.997	1465.15	488.422	0	14	1794
553	1823	452.938	388.347	0	8.41271	2494	405	135	1465.5	488.5	0	14	3234
554	1762	212.201	349.825	0	8.40537	2487.47	404.369	134.915	1460.74	487.447	0	14	1194
555	1808	342.273	296.26	0	7.70002	1912.34	312.718	116.139	1081.36	402.12	0	14	228
556	1133	128.245	196.296	0	8.41271	2494	405	135	1465.5	488.5	0	14	3630
557	1328	265.563	240.948	0	8.33903	2429.04	396.979	133.669	1419.84	478.556	0	14	702
558	1887	115.805	268.332	0	8.41268	2493.97	404.998	135	1465.48	488.495	0	14	2352
559	1882	167.225	235.838	0	8.39707	2480.12	403.552	134.79	1455.48	486.294	0	14	1032
560	1137	264.889	266.922	0	8.41271	2494	405	135	1465.5	488.5	0	14	6360
561	1251	253.205	474.727	0	8.41271	2494	405	135	1465.5	488.5	0	14	5178
562	1938	346.763	320.635	0	8.41194	2493.31	404.945	134.994	1464.99	488.385	0	14	1680
563	1567	442.117	350.171	0	8.41271	2494	405	135	1465.5	488.5	0	14	2940
564	1640	-nan	-nan	0	7.20503	1566.74	253.006	100.023	870.276	343.435	0	14	120
565	2006	146.778	300.792	0	8.3632	2450.22	399.828	134.168	1434.5	481.73	0	14	786
566	2077	339.777	400.393	0	6.71158	1266.38	203.167	71.8815	734.068	257.261	0	14	12
567	1977	371.77	420.11	0	8.403	2485.37	404.143	134.881	1459.23	487.116	0	14	1134
568	1272	354.788	442.358	0	8.41271	2494	405	135	1465.5	488.5	0	14	4842
569	1690	163.374	329.251	0	8.41271	2494	405	135	1465.5	488.5	0	14	5052
570	1687	246.369	349.684	0	8.41271	2494	405	135	1465.5	488.5	0	14	5082
571	1414	454.776	229.802	0	8.41271	2494	405	135	1465.5	488.5	0	14	9912
572	1846	256.03	279.998	0	8.41271	2494	405	135	1465.5	488.5	0	14	2880
573	1856	276.823	325.113	0	8.4127	2493.99	405	135	1465.5	488.499	0	14	2748
574	1526	402.536	387.974	0	6.89432	1372.66	218.552	85.0792	771.685	297.343	0	14	54
575	1298	220.6	412.314	0	8.408	2489.81	404.613	134.95	1462.43	487.82	0	14	1290
576	1862	125.047	425.179	0	8.4127	2493.99	405	135	1465.5	488.499	0	14	2694
577	2017	192.691	326.935	0	8.32788	2419.31	395.623	133.426	1413.15	477.111	0	14	672
578	1657	185.62	370.781	0	8.41271	2494	405	135	1465.5	488.5	0	14	5550
579	1777	360.54	410.151	0	8.4127	2493.99	405	135	1465.49	488.499	0	14	2652
580	1744	371.023	172.182	0	8.41271	2494	405	135	1465.5	488.5	0	14	4266
581	1661	99.3929	353.351	0	3.9178	251.893	9.59281	88.0362	16.2973	137.967	0	100	78
582	1746	158.257	401.878	0	8.41271	2494	405	135	1465.5	488.5	0	14	3618
583	1487	328.417	207.052	0	8.4127	2493.99	405	135	1465.5	488.499	0	14	2730
584	1188	373.917	361.196	0	8.38823	2472.29	402.626	134.64	1449.94	485.085	0	14	936
585	1190	389.278	314.392	0	8.08613	2214.68	364.101	127.379	1275.92	447.274	0	14	390
586	1281	405.749	194.48	0	8.41271	2494	405	135	1465.5	488.5	0	14	3876
587	1807	133.927	412.724	0	8.41271	2494	405	135	1465.5	488.5	0	14	3438
588	1312	77.1219	289.85	0	6.71158	1266.38	203.167	71.8815	734.068	257.261	0	14	12
589	1971	212.583	438.794	0	8.40537	2487.47	404.369	134.915	1460.74	487.447	0	14	1194
590	1582	196.717	192.329	0	8.39794	2480.88	403.64	134.803	1456.03	486.413	0	14	1044
591	1321	186.637	465.16	0	8.41271	2494	405	135	1465.5	488.5	0	14	11562
592	1803	425.401	229.152	0	8.1947	2305.09	378.57	130.236	1335.88	460.397	0	14	474
593	1337	219.819	287.093	0	8.41271	2494	405	135	1465.5	488.5	0	14	6324
594	2056	466.901	314.154	0	7.54436	1798.69	292.743	111.148	1010.85	383.948	0	14	186
595	1929	94.4763	271.259	0	8.41235	2493.68	404.976	134.998	1465.26	488.447	0	14	1848
596	2029	362.832	300.096	0	8.2239	2329.82	382.405	130.972	1352.45	463.992	0	14	504
597	1440	316.209	369.74	0	8.41271	2494	405	135	1465.5	488.5	0	14	9342
598	1244	437.862	330.818	0	0.918582	3.2467	3.18888e-10	3.20237	4.73388e-12	0.0443369	0	100	480
599	1245	334.854	391.006	0	6.71158	1266.38	203.167	71.8815	734.068	257.261	0	14	12
600	1766	145.514	272.923	0	8.41271	2494	405	135	1465.5	488.5	0	14	4032
601	1250	-nan	-nan	0	8.41271	2494	405	135	1465.5	488.5	0	14	14460
602	1335	175.651	476.809	0	8.41271	2494	405	135	1465.5	488.5	0	14	11562
603	1256	367.727	434.558	0	8.403	2485.37	404.143	134.881	1459.23	487.116	0	14	1134
