	ID	x	y	z	radius	volume_total	volume_nuclear_fluid	volume_nuclear_solid	volume_cytoplasmic_fluid	volume_cytoplasmic_solid	volume_calcified_fraction	phenotype	elapsed_time
452	748	386.673	412.715	0	2.59902	73.5393	2.58421e-11	0.122483	1.54747e-08	73.4168	0.000419824	102	31200
453	572	414.163	390.059	0	2.78989	90.9602	3.45311e-11	0.144674	2.16548e-08	90.8155	0.000419824	102	31170
454	454	260.282	219.169	0	2.78422	90.4061	3.08154e-11	0.141142	1.96881e-08	90.2649	0.000419824	102	31284
455	455	378.741	416.914	0	2.79229	91.1945	3.62266e-11	0.146188	2.25405e-08	91.0483	0.000419824	102	31122
456	739	302.559	133.493	0	3.04113	117.813	9.99436e-09	0.487892	2.40103e-06	117.325	0.000419824	102	25440
457	457	276.898	410.754	0	3.095	124.185	1.11916e-08	0.507654	2.7239e-06	123.678	0.000419824	102	25380
458	458	245.007	144.135	0	2.78541	90.5224	3.15629e-11	0.141879	2.00867e-08	90.3805	0.000419824	102	31260
459	986	395.976	196.988	0	2.53104	67.918	4.85681e-09	0.27549	1.19135e-06	67.6425	0.000419824	102	25572
460	460	381.76	180.072	0	2.79498	91.4589	3.82338e-11	0.147909	2.35803e-08	91.311	0.000419824	102	31068
461	623	272.33	442.733	0	2.78392	90.377	3.06314e-11	0.140959	1.95897e-08	90.2361	0.000419824	102	31290
462	574	158.679	427.01	0	2.79259	91.2239	3.64443e-11	0.146378	2.26537e-08	91.0775	0.000419824	102	31116
463	463	395.656	415.373	0	2.78481	90.4643	3.11869e-11	0.14151	1.98864e-08	90.3228	0.000419824	102	31272
464	464	382.218	174.868	0	2.78392	90.377	3.06314e-11	0.140959	1.95897e-08	90.2361	0.000419824	102	31290
465	465	169.654	417.398	0	2.79109	91.0773	3.53687e-11	0.145429	2.20932e-08	90.9319	0.000419824	102	31146
466	466	192.011	174.515	0	2.61682	75.06	2.5093e-11	0.123353	1.5229e-08	74.9366	0.000419824	102	31266
467	467	405.179	416.471	0	2.7875	90.7265	3.29149e-11	0.143176	2.08038e-08	90.5833	0.000419824	102	31218
468	468	391.172	179.294	0	2.79229	91.1945	3.62266e-11	0.146188	2.25405e-08	91.0483	0.000419824	102	31122
469	469	164.606	427.245	0	3.81683	232.914	0.000942785	5.98017	0.0357357	226.897	0.000419824	102	14004
470	992	270.417	149.782	0	3.83228	235.756	0.00116178	6.25873	0.0425505	229.453	0.000419824	102	13794
471	471	426.962	398.935	0	2.7872	90.6973	3.27183e-11	0.14299	2.06998e-08	90.5543	0.000419824	102	31224
472	644	210.003	219.348	0	2.789	90.8725	3.39159e-11	0.144111	2.13317e-08	90.7283	0.000419824	102	31188
473	473	160.043	431.822	0	2.7887	90.8433	3.37133e-11	0.143923	2.1225e-08	90.6993	0.000419824	102	31194
474	474	195.971	183.821	0	2.78481	90.4643	3.11869e-11	0.14151	1.98864e-08	90.3228	0.000419824	102	31272
475	1170	303.096	144.93	0	3.65572	204.647	0.000878417	5.56707	0.0313766	199.048	0.000419824	102	13920
476	476	392.779	184.097	0	2.78392	90.377	3.06314e-11	0.140959	1.95897e-08	90.2361	0.000419824	102	31290
477	477	154.056	424.514	0	3.08966	123.543	1.01689e-08	0.497197	2.51413e-06	123.046	0.000419824	102	25476
478	618	372.608	178.366	0	2.78661	90.639	3.23285e-11	0.142619	2.04934e-08	90.4964	0.000419824	102	31236
479	479	309.853	444.115	0	2.78601	90.5807	3.19434e-11	0.142248	2.02891e-08	90.4385	0.000419824	102	31248
480	480	302.756	151.212	0	3.09366	124.025	1.09267e-08	0.505019	2.66988e-06	123.52	0.000419824	102	25404
481	481	284.909	423.855	0	2.79063	91.0325	3.62051e-11	0.146115	2.24982e-08	90.8864	0.000419824	102	31122
482	482	275.802	135.081	0	2.79408	91.3707	3.75527e-11	0.147333	2.32285e-08	91.2234	0.000419824	102	31086
483	483	309.553	438.801	0	2.78422	90.4061	3.08154e-11	0.141142	1.96881e-08	90.265	0.000419824	102	31284
484	581	357.456	163.584	0	2.78989	90.9602	3.45311e-11	0.144674	2.16548e-08	90.8155	0.000419824	102	31170
485	1163	233.346	288.64	0	4.3135	336.184	0.327091	21.4581	4.71587	309.683	0.000419824	102	8106
486	486	266.996	154.852	0	2.79199	91.1652	3.60102e-11	0.145998	2.24278e-08	91.0192	0.000419824	102	31128
487	551	268.392	454.301	0	2.77018	89.0459	3.19131e-11	0.141757	1.99949e-08	88.9041	0.000419824	102	31230
488	488	359.025	172.369	0	2.79316	91.28	3.68836e-11	0.146759	2.28813e-08	91.1333	0.000419824	102	31104
489	489	278.54	415.936	0	2.78392	90.377	3.06314e-11	0.140959	1.95897e-08	90.2361	0.000419824	102	31290
490	490	272.08	155.659	0	2.78392	90.377	3.06314e-11	0.140959	1.95897e-08	90.2361	0.000419824	102	31290
491	513	310.183	449.606	0	3.08999	123.583	1.023e-08	0.497844	2.52676e-06	123.085	0.000419824	102	25470
492	492	369.531	169.821	0	2.78511	90.4934	3.13744e-11	0.141694	1.99863e-08	90.3517	0.000419824	102	31266
493	871	163.22	382.433	0	3.08765	123.303	9.80999e-09	0.493332	2.4397e-06	122.81	0.000419824	102	25512
494	1052	374.341	290.904	0	4.29973	332.975	0.294544	21.0171	4.30322	307.36	0.000419824	102	8202
495	719	368.654	205.297	0	2.79303	91.2674	3.8206e-11	0.147819	2.3528e-08	91.1195	0.000419824	102	31068
